"bund_nr","team","datum","status","re_form","re_lage","neigung","exposition","anmerkung"
80027,"Buberl, H./Marks, U. /Niederberger, R.",2007-05-02,0,"-1","-9",28,"n",NA
80028,"Buberl, H./Marks, U. /Niederberger, R.",2008-04-30,0,"-1","-9",23,"no",NA
80029,"Buberl, H./Marks, U. /Niederberger, R.",2006-12-04,0,"-1","-9",30,"o",NA
80030,"Buberl, H./Marks, U. /Niederberger, R.",2006-06-29,0,"-1","-9",36,"nw",NA
80031,"Buberl, H./Marks, U. /Niederberger, R.",2006-06-08,0,"-1","-9",13,"n",NA
80032,"Buberl, H./Marks, U. /Niederberger, R.",2006-05-11,0,"-1","-9",7,"s",NA
80033,"Buberl, H./Marks, U. /Niederberger, R.",2006-04-28,0,"-1","-9",14,"sw",NA
80034,"Buberl, H./Marks, U. /Niederberger, R.",2006-05-16,0,"-1","-9",34,"n",NA
80035,"Buberl, H./Marks, U. /Niederberger, R.",2006-05-17,0,"-1","-9",31,"w",NA
80036,"Buberl, H./Marks, U. /Niederberger, R.",2006-06-06,0,"-1","-9",22,"o",NA
80037,"Buberl, H./Marks, U. /Niederberger, R.",2006-08-03,0,"-1","-9",18,"w",NA
80038,"Buberl, H./Marks, U. /Niederberger, R.",2008-06-10,0,"-1","-9",16,"n",NA
80039,"Buberl, H./Marks, U. /Niederberger, R.",2008-05-08,0,"-1","-9",27,"w",NA
80040,"Buberl, H./Marks, U. /Niederberger, R.",2006-11-07,0,"-1","-9",18,"nw",NA
80041,"Buberl, H./Marks, U. /Niederberger, R.",2006-07-12,0,"-1","-9",6,"n",NA
80042,"Buberl, H./Marks, U. /Niederberger, R.",2006-05-12,0,"-1","-9",17,"no",NA
80043,"Buberl, H./Marks, U. /Niederberger, R.",2006-05-12,0,"-1","-9",1,"w",NA
80044,"Buberl, H./Marks, U. /Niederberger, R.",2006-05-08,0,"-1","-9",6,"sw",NA
80045,"Buberl, H./Marks, U. /Niederberger, R.",2006-05-10,0,"-1","-9",7,"n",NA
80046,"Buberl, H./Marks, U. /Niederberger, R.",2006-08-01,0,"-1","-9",37,"n",NA
80047,"Buberl, H./Marks, U. /Niederberger, R.",2008-07-09,0,"-1","-9",29,"nw",NA
80048,"Buberl, H./Marks, U. /Niederberger, R.",2008-07-08,0,"-1","-9",38,"nw",NA
80049,"Buberl, H./Marks, U. /Niederberger, R.",2008-07-02,0,"-1","-9",23,"s",NA
80050,"Buberl, H./Marks, U. /Niederberger, R.",2008-06-30,0,"-1","-9",27,"no",NA
80051,"Buberl, H./Marks, U. /Niederberger, R.",2007-08-23,0,"-1","-9",18,"sw",NA
80052,"Buberl, H./Marks, U. /Niederberger, R.",2007-08-22,0,"-1","-9",13,"no",NA
80053,"Buberl, H./Marks, U. /Niederberger, R.",2007-09-04,0,"-1","-9",6,"w",NA
80054,"Buberl, H./Marks, U. /Niederberger, R.",2007-10-08,0,"-1","-9",17,"n",NA
80055,"Buberl, H./Marks, U. /Niederberger, R.",2007-11-12,0,"-1","-9",2,"n",NA
80056,"Buberl, H./Marks, U. /Niederberger, R.",2007-04-24,0,"-1","-9",28,"n",NA
80057,"Buberl, H./Marks, U. /Niederberger, R.",2007-04-23,0,"-1","-9",1,"n",NA
80058,"Buberl, H./Marks, U. /Niederberger, R.",2006-07-31,0,"-1","-9",2,"s",NA
80059,"Buberl, H./Marks, U. /Niederberger, R.",2008-07-14,0,"-1","-9",33,"nw",NA
80060,"Buberl, H./Marks, U. /Niederberger, R.",2008-07-01,0,"-1","-9",24,"sw",NA
80061,"Buberl, H./Marks, U. /Niederberger, R.",2008-07-01,0,"-1","-9",9,"w",NA
80062,"Buberl, H./Marks, U. /Niederberger, R.",2007-10-18,0,"-1","-9",6,"w",NA
80063,"Buberl, H./Marks, U. /Niederberger, R.",2007-08-23,0,"-1","-9",26,"o",NA
80064,"Buberl, H./Marks, U. /Niederberger, R.",2007-08-22,0,"-1","-9",16,"n",NA
80065,"Buberl, H./Marks, U. /Niederberger, R.",2007-09-04,0,"-1","-9",33,"so",NA
80066,"Buberl, H./Marks, U. /Niederberger, R.",2007-09-05,0,"-1","-9",13,"so",NA
80067,"Buberl, H./Marks, U. /Niederberger, R.",2008-07-15,0,"-1","-9",2,"n",NA
80068,"Buberl, H./Marks, U. /Niederberger, R.",2008-07-16,0,"-1","-9",2,"n",NA
80069,"Buberl, H./Marks, U. /Niederberger, R.",2008-07-15,0,"-1","-9",4,"n",NA
80070,"Buberl, H./Marks, U. /Niederberger, R.",2007-08-30,0,"-1","-9",13,"no",NA
80071,"Buberl, H./Marks, U. /Niederberger, R.",2007-08-28,0,"-1","-9",1,"sw",NA
80072,"Buberl, H./Marks, U. /Niederberger, R.",2007-09-06,0,"-1","-9",1,"so",NA
80073,"Buberl, H./Marks, U. /Niederberger, R.",2007-09-11,0,"-1","-9",20,"so",NA
80074,"Buberl, H./Marks, U. /Niederberger, R.",2007-09-05,0,"-1","-9",13,"s",NA
80075,"Buberl, H./Marks, U. /Niederberger, R.",2007-10-10,0,"-1","-9",22,"sw",NA
80076,"Buberl, H./Marks, U. /Niederberger, R.",2007-10-11,0,"-1","-9",14,"s",NA
80077,"Buberl, H./Marks, U. /Niederberger, R.",2006-11-09,0,"-1","-9",10,"s",NA
80078,"Buberl, H./Marks, U. /Niederberger, R.",2008-07-16,0,"-1","-9",17,"no",NA
80079,"Buberl, H./Marks, U. /Niederberger, R.",2007-08-30,0,"-1","-9",1,"so",NA
80080,"Buberl, H./Marks, U. /Niederberger, R.",2007-08-28,0,"-1","-9",2,"n",NA
80081,"Buberl, H./Marks, U. /Niederberger, R.",2007-09-11,0,"-1","-9",-9,"-9",NA
80082,"Buberl, H./Marks, U. /Niederberger, R.",2007-09-05,0,"-1","-9",4,"o",NA
80083,"Buberl, H./Marks, U. /Niederberger, R.",2007-10-09,0,"-1","-9",20,"n",NA
80084,"Buberl, H./Marks, U. /Niederberger, R.",2007-08-06,0,"-1","-9",8,"nw",NA
80085,"Buberl, H./Marks, U. /Niederberger, R.",2007-08-29,0,"-1","-9",21,"n",NA
80086,"Buberl, H./Marks, U. /Niederberger, R.",2007-09-10,0,"-1","-9",12,"s",NA
90039,"-2",1970-01-01,25,"-2","-9",-2,"-2",NA
80087,"Buberl, H./Marks, U. /Niederberger, R.",2007-09-12,0,"-1","-9",22,"so",NA
80088,"Buberl, H./Marks, U. /Niederberger, R.",2007-10-09,0,"-1","-9",9,"s",NA
80089,"Buberl, H./Marks, U. /Niederberger, R.",2007-11-20,0,"-1","-9",8,"n",NA
80090,"Buberl, H./Marks, U. /Niederberger, R.",2006-06-19,0,"-1","-9",38,"sw",NA
80091,"Buberl, H./Marks, U. /Niederberger, R.",2007-08-06,0,"-1","-9",24,"w",NA
80092,"Buberl, H./Marks, U. /Niederberger, R.",2007-08-31,0,"-1","-9",21,"w",NA
80093,"Buberl, H./Marks, U. /Niederberger, R.",2007-10-16,0,"-1","-9",3,"s",NA
80094,"Buberl, H./Marks, U. /Niederberger, R.",2007-09-13,0,"-1","-9",1,"sw",NA
80095,"Buberl, H./Marks, U. /Niederberger, R.",2007-09-17,0,"-1","-9",1,"n",NA
80096,"Buberl, H./Marks, U. /Niederberger, R.",2006-06-06,0,"-1","-9",13,"o",NA
80097,"Buberl, H./Marks, U. /Niederberger, R.",2006-06-20,0,"-1","-9",7,"nw",NA
80098,"Buberl, H./Marks, U. /Niederberger, R.",2007-08-07,0,"-1","-9",31,"o",NA
80099,"Buberl, H./Marks, U. /Niederberger, R.",2007-08-08,0,"-1","-9",10,"sw",NA
80100,"Buberl, H./Marks, U. /Niederberger, R.",2008-07-31,0,"-1","-9",14,"o",NA
80101,"Buberl, H./Marks, U. /Niederberger, R.",2008-07-28,0,"-1","-9",3,"n",NA
80102,"Buberl, H./Marks, U. /Niederberger, R.",2008-06-17,0,"-1","-9",0,"-2",NA
80103,"Buberl, H./Marks, U. /Niederberger, R.",2007-10-17,0,"-1","-9",14,"n",NA
80104,"Buberl, H./Marks, U. /Niederberger, R.",2008-06-16,0,"-1","-9",7,"s",NA
80105,"Buberl, H./Marks, U. /Niederberger, R.",2006-10-18,0,"-1","-9",6,"n",NA
80106,"Buberl, H./Marks, U. /Niederberger, R.",2006-07-04,0,"-1","-9",33,"n",NA
80107,"Buberl, H./Marks, U. /Niederberger, R.",2008-07-30,0,"-1","-9",26,"so",NA
80108,"Buberl, H./Marks, U. /Niederberger, R.",2008-06-18,0,"-1","-9",0,"-2",NA
80109,"-2",1970-01-01,27,"-2","-9",-2,"-2",NA
80110,"Buberl, H./Marks, U. /Niederberger, R.",2006-07-06,0,"-1","-9",2,"nw",NA
80111,"Buberl, H./Marks, U. /Niederberger, R.",2006-07-04,0,"-1","-9",3,"s",NA
80112,"Buberl, H./Marks, U. /Niederberger, R.",2008-07-24,0,"-1","-9",4,"so",NA
80113,"Buberl, H./Marks, U. /Niederberger, R.",2009-09-03,0,"-1","-9",2,"s",NA
80114,"Buberl, H./Marks, U. /Niederberger, R.",2007-06-18,0,"-1","-9",10,"s",NA
80115,"Buberl, H./Marks, U. /Niederberger, R.",2008-08-05,0,"-1","-9",3,"nw",NA
80116,"Buberl, H./Marks, U. /Niederberger, R.",2006-07-05,0,"-1","-9",26,"no",NA
80117,"Buberl, H./Marks, U. /Niederberger, R.",2008-05-05,0,"-1","-9",1,"no",NA
80118,"Buberl, H./Marks, U. /Niederberger, R.",2008-09-02,0,"-1","-9",2,"w",NA
80119,"Buberl, H./Marks, U. /Niederberger, R.",2008-08-21,0,"-1","-9",3,"n",NA
80120,"Buberl, H./Marks, U. /Niederberger, R.",2007-06-19,0,"-1","-9",19,"no",NA
80121,"Buberl, H./Marks, U. /Niederberger, R.",2008-08-20,0,"-1","-9",1,"nw",NA
80122,"Buberl, H./Marks, U. /Niederberger, R.",2007-06-19,0,"-1","-9",1,"n",NA
80123,"Buberl, H./Marks, U. /Niederberger, R.",2008-08-05,0,"-1","-9",1,"nw",NA
80124,"Buberl, H./Marks, U. /Niederberger, R.",2008-06-25,0,"-1","-9",0,"-2",NA
80125,"Buberl, H./Marks, U. /Niederberger, R.",2008-06-23,0,"-1","-9",13,"sw",NA
80126,"Buberl, H./Marks, U. /Niederberger, R.",2008-06-04,0,"-1","-9",18,"n",NA
80127,"Buberl, H./Marks, U. /Niederberger, R.",2007-05-22,0,"-1","-9",10,"o",NA
80128,"Buberl, H./Marks, U. /Niederberger, R.",2008-05-07,0,"-1","-9",1,"w",NA
80129,"Buberl, H./Marks, U. /Niederberger, R.",2008-08-19,0,"-1","-9",10,"w",NA
80130,"Buberl, H./Marks, U. /Niederberger, R.",2008-08-19,0,"-1","-9",1,"w",NA
80131,"Buberl, H./Marks, U. /Niederberger, R.",2007-06-20,0,"-1","-9",7,"nw",NA
80132,"Buberl, H./Marks, U. /Niederberger, R.",2008-08-06,0,"-1","-9",6,"n",NA
80133,"Buberl, H./Marks, U. /Niederberger, R.",2007-12-04,0,"-1","-9",19,"n",NA
80134,"Buberl, H./Marks, U. /Niederberger, R.",2007-12-05,0,"-1","-9",1,"no",NA
80135,"Buberl, H./Marks, U. /Niederberger, R.",2008-06-03,0,"-1","-9",4,"s",NA
80136,"Buberl, H./Marks, U. /Niederberger, R.",2007-06-12,0,"-1","-9",1,"nw",NA
80137,"Buberl, H./Marks, U. /Niederberger, R.",2008-04-23,0,"-1","-9",1,"nw",NA
80138,"Buberl, H./Marks, U. /Niederberger, R.",2008-05-06,0,"-1","-9",6,"nw",NA
80139,"Buberl, H./Marks, U. /Niederberger, R.",2008-08-18,0,"-1","-9",3,"n",NA
80140,"Buberl, H./Marks, U. /Niederberger, R.",2007-12-04,0,"-1","-9",26,"n",NA
80141,"Buberl, H./Marks, U. /Niederberger, R.",2008-04-24,0,"-1","-9",9,"no",NA
80142,"Buberl, H./Marks, U. /Niederberger, R.",2008-04-16,0,"-1","-9",2,"nw",NA
80143,"Buberl, H./Marks, U. /Niederberger, R.",2008-08-07,0,"-1","-9",2,"s",NA
80144,"Buberl, H./Marks, U. /Niederberger, R.",2007-08-03,0,"-1","-9",22,"nw",NA
80145,"Buberl, H./Marks, U. /Niederberger, R.",2007-08-02,0,"-1","-9",1,"n",NA
80146,"Buberl, H./Marks, U. /Niederberger, R.",2007-06-14,0,"-1","-9",6,"o",NA
80147,"Buberl, H./Marks, U. /Niederberger, R.",2007-05-10,0,"-1","-9",22,"no",NA
80148,"Buberl, H./Marks, U. /Niederberger, R.",2008-04-22,0,"-1","-9",6,"nw",NA
80149,"Buberl, H./Marks, U. /Niederberger, R.",2007-11-08,0,"-1","-9",7,"n",NA
80150,"Buberl, H./Marks, U. /Niederberger, R.",2007-11-06,0,"-1","-9",6,"s",NA
80151,"Buberl, H./Marks, U. /Niederberger, R.",2007-08-14,0,"-1","-9",4,"w",NA
80152,"Buberl, H./Marks, U. /Niederberger, R.",2007-08-01,0,"-1","-9",17,"w",NA
80153,"Buberl, H./Marks, U. /Niederberger, R.",2007-08-02,0,"-1","-9",22,"sw",NA
80154,"Buberl, H./Marks, U. /Niederberger, R.",2007-11-06,0,"-1","-9",2,"nw",NA
80155,"Buberl, H./Marks, U. /Niederberger, R.",2007-10-22,0,"-1","-9",1,"no",NA
80156,"Buberl, H./Marks, U. /Niederberger, R.",2007-10-25,0,"-1","-9",3,"no",NA
80157,"Buberl, H./Marks, U. /Niederberger, R.",2007-10-24,0,"-1","-9",26,"s",NA
80158,"Buberl, H./Marks, U. /Niederberger, R.",2007-07-23,0,"-1","-9",2,"n",NA
80159,"Buberl, H./Marks, U. /Niederberger, R.",2007-08-14,0,"-1","-9",2,"w",NA
80160,"Buberl, H./Marks, U. /Niederberger, R.",2007-08-15,0,"-1","-9",11,"w",NA
80161,"Buberl, H./Marks, U. /Niederberger, R.",2007-07-25,0,"-1","-9",2,"n",NA
80162,"Buberl, H./Marks, U. /Niederberger, R.",2007-07-16,0,"-1","-9",1,"nw",NA
80163,"Buberl, H./Marks, U. /Niederberger, R.",2008-04-15,0,"-1","-9",4,"nw",NA
80164,"Buberl, H./Marks, U. /Niederberger, R.",2008-04-14,0,"-1","-9",13,"o",NA
80165,"Buberl, H./Marks, U. /Niederberger, R.",2007-11-07,0,"-1","-9",2,"o",NA
80166,"Buberl, H./Marks, U. /Niederberger, R.",2007-11-05,0,"-1","-9",13,"n",NA
80167,"Buberl, H./Marks, U. /Niederberger, R.",2007-10-23,0,"-1","-9",14,"n",NA
80168,"Buberl, H./Marks, U. /Niederberger, R.",2006-10-25,0,"-1","-9",2,"s",NA
80171,"Buberl, H./Marks, U. /Niederberger, R.",2007-07-24,0,"-1","-9",12,"n",NA
80172,"Buberl, H./Marks, U. /Niederberger, R.",2007-07-25,0,"-1","-9",10,"no",NA
80173,"Buberl, H./Marks, U. /Niederberger, R.",2007-08-16,0,"-1","-9",1,"so",NA
80174,"Buberl, H./Marks, U. /Niederberger, R.",2007-07-24,0,"-1","-9",17,"n",NA
80175,"Buberl, H./Marks, U. /Niederberger, R.",2007-08-16,0,"-1","-9",1,"w",NA
80176,"Buberl, H./Marks, U. /Niederberger, R.",2007-07-26,0,"-1","-9",26,"n",NA
80177,"Buberl, H./Marks, U. /Niederberger, R.",2008-06-24,0,"-1","-9",2,"no",NA
80178,"Buberl, H./Marks, U. /Niederberger, R.",2008-06-18,0,"-1","-9",12,"no",NA
80179,"Buberl, H./Marks, U. /Niederberger, R.",2007-12-03,0,"-1","-9",18,"no",NA
80180,"Buberl, H./Marks, U. /Niederberger, R.",2007-08-17,0,"-1","-9",12,"no",NA
80181,"Buberl, H./Marks, U. /Niederberger, R.",1970-01-01,27,"-2","-9",-1,"-1",NA
80182,"Buberl, H./Marks, U. /Niederberger, R.",2007-07-17,0,"-1","-9",14,"n",NA
80183,"Buberl, H./Marks, U. /Niederberger, R.",2007-06-13,0,"-1","-9",24,"n",NA
80184,"Buberl, H./Marks, U. /Niederberger, R.",2007-06-11,0,"-1","-9",12,"so",NA
80185,"Buberl, H./Marks, U. /Niederberger, R.",2007-05-22,0,"-1","-9",4,"so",NA
80186,"Buberl, H./Marks, U. /Niederberger, R.",2007-05-10,0,"-1","-9",13,"n",NA
80187,"Buberl, H./Marks, U. /Niederberger, R.",1970-01-01,27,"-2","-9",-1,"-1",NA
80188,"Buberl, H./Marks, U. /Niederberger, R.",2007-07-17,0,"-1","-9",34,"o",NA
80189,"Buberl, H./Marks, U. /Niederberger, R.",2007-05-23,0,"-1","-9",33,"n",NA
80190,"Buberl, H./Marks, U. /Niederberger, R.",1970-01-01,27,"-2","-9",-1,"-1",NA
80191,"Buberl, H./Marks, U. /Niederberger, R.",2007-07-18,0,"-1","-9",8,"sw",NA
80192,"Buberl, H./Marks, U. /Niederberger, R.",2008-06-04,0,"-1","-9",11,"n",NA
80193,"Buberl, H./Marks, U. /Niederberger, R.",2007-07-18,0,"-1","-9",7,"n",NA
80194,"Buberl, H./Marks, U. /Niederberger, R.",2007-07-19,0,"-1","-9",9,"n",NA
80195,"Buberl, H./Marks, U. /Niederberger, R.",2008-06-05,0,"-1","-9",2,"s",NA
90520,"-1",2006-01-01,20,"-1","-9",2,"fla",NA
80198,"Buberl, H./Marks, U. /Niederberger, R.",2007-06-14,0,"-1","-9",2,"no",NA
80197,"Buberl, H./Marks, U. /Niederberger, R.",2009-01-01,27,"-1","-9",-1,"-1",NA
80199,"Buberl, H./Marks, U. /Niederberger, R.",2007-06-12,0,"-1","-9",1,"o",NA
80200,"Buberl, H./Marks, U. /Niederberger, R.",2008-06-17,0,"-1","-9",17,"sw",NA
80201,"Buberl, H./Marks, U. /Niederberger, R.",2007-01-18,0,"-1","-9",4,"sw",NA
80202,"Buberl, H./Marks, U. /Niederberger, R.",2008-06-03,0,"-1","-9",18,"no",NA
80203,"Buberl, H./Marks, U. /Niederberger, R.",2008-09-10,0,"-1","-9",24,"no",NA
80204,"Buberl, H./Marks, U. /Niederberger, R.",2008-04-21,0,"-1","-9",4,"nw",NA
80205,"Buberl, H./Marks, U. /Niederberger, R.",2007-10-24,0,"-1","-9",0,"-2",NA
80206,"Buberl, H./Marks, U. /Niederberger, R.",2006-11-21,0,"-1","-9",1,"n",NA
80207,"Buberl, H./Marks, U. /Niederberger, R.",2008-08-06,0,"-1","-9",2,"nw",NA
80208,"Buberl, H./Marks, U. /Niederberger, R.",2008-09-11,0,"-1","-9",27,"w",NA
80209,"Buberl, H./Marks, U. /Niederberger, R.",2008-09-16,0,"-1","-9",13,"s",NA
80210,"Buberl, H./Marks, U. /Niederberger, R.",2007-05-07,0,"-1","-9",26,"no",NA
80211,"Buberl, H./Marks, U. /Niederberger, R.",2007-05-08,0,"-1","-9",1,"s",NA
80212,"Buberl, H./Marks, U. /Niederberger, R.",2007-05-07,0,"-1","-9",1,"s",NA
80213,"Buberl, H./Marks, U. /Niederberger, R.",2006-06-19,0,"-1","-9",28,"n",NA
80214,"Buberl, H./Marks, U. /Niederberger, R.",2008-09-11,0,"-1","-9",2,"w",NA
80215,"Buberl, H./Marks, U. /Niederberger, R.",2008-09-12,0,"-1","-9",21,"n",NA
80216,"Buberl, H./Marks, U. /Niederberger, R.",2007-11-13,0,"-1","-9",1,"n",NA
80217,"Buberl, H./Marks, U. /Niederberger, R.",2007-11-13,0,"-1","-9",6,"no",NA
80218,"Buberl, H./Marks, U. /Niederberger, R.",2007-11-14,0,"-1","-9",0,"-2",NA
80219,"Buberl, H./Marks, U. /Niederberger, R.",2007-10-10,0,"-1","-9",7,"nw",NA
80220,"Buberl, H./Marks, U. /Niederberger, R.",2006-07-13,0,"-1","-9",23,"o",NA
80221,"Buberl, H./Marks, U. /Niederberger, R.",2006-07-12,0,"-1","-9",6,"s",NA
80222,"Buberl, H./Marks, U. /Niederberger, R.",2006-06-21,0,"-1","-9",0,"-2",NA
80223,"Buberl, H./Marks, U. /Niederberger, R.",2007-11-21,0,"-1","-9",0,"-2",NA
80224,"Buberl, H./Marks, U. /Niederberger, R.",2007-11-26,0,"-1","-9",0,"-2",NA
80225,"Buberl, H./Marks, U. /Niederberger, R.",2007-11-14,0,"-1","-9",0,"-2",NA
80226,"Buberl, H./Marks, U. /Niederberger, R.",2007-06-21,0,"-1","-9",0,"-2",NA
80227,"Buberl, H./Marks, U. /Niederberger, R.",2006-04-07,0,"-1","-9",0,"-2",NA
80228,"Buberl, H./Marks, U. /Niederberger, R.",2006-12-20,0,"-1","-9",0,"-2",NA
80229,"Buberl, H./Marks, U. /Niederberger, R.",2006-12-14,0,"-1","-9",1,"no",NA
80230,"Buberl, H./Marks, U. /Niederberger, R.",2006-12-19,0,"-1","-9",0,"-2",NA
80231,"Buberl, H./Marks, U. /Niederberger, R.",2007-05-03,0,"-1","-9",28,"no",NA
80232,"Buberl, H./Marks, U. /Niederberger, R.",2007-04-25,0,"-1","-9",12,"w",NA
80233,"Buberl, H./Marks, U. /Niederberger, R.",2006-12-18,0,"-1","-9",0,"-2",NA
80234,"Buberl, H./Marks, U. /Niederberger, R.",2006-12-13,0,"-1","-9",7,"n",NA
80235,"Buberl, H./Marks, U. /Niederberger, R.",2006-03-17,0,"-1","-9",0,"-2",NA
80236,"Buberl, H./Marks, U. /Niederberger, R.",2005-11-25,0,"-1","-9",0,"-2",NA
80237,"Buberl, H./Marks, U. /Niederberger, R.",2006-03-01,0,"-1","-9",0,"-2",NA
80238,"Buberl, H./Marks, U. /Niederberger, R.",2006-03-29,0,"-1","-9",7,"n",NA
80239,"Buberl, H./Marks, U. /Niederberger, R.",2006-03-23,0,"-1","-9",10,"n",NA
80240,"Buberl, H./Marks, U. /Niederberger, R.",2007-05-09,0,"-1","-9",27,"n",NA
80241,"Buberl, H./Marks, U. /Niederberger, R.",2006-07-05,0,"-1","-9",13,"w",NA
80242,"Buberl, H./Marks, U. /Niederberger, R.",2007-05-21,0,"-1","-9",3,"n",NA
80243,"Buberl, H./Marks, U. /Niederberger, R.",2007-05-23,0,"-1","-9",3,"n",NA
80244,"Buberl, H./Marks, U. /Niederberger, R.",2006-07-03,0,"-1","-9",8,"s",NA
80245,"Buberl, H./Marks, U. /Niederberger, R.",2007-11-21,0,"-1","-9",11,"nw",NA
80246,"Buberl, H./Marks, U. /Niederberger, R.",2006-06-22,0,"-1","-9",10,"n",NA
80247,"Buberl, H./Marks, U. /Niederberger, R.",2007-11-20,0,"-1","-9",10,"n",NA
80248,"Buberl, H./Marks, U. /Niederberger, R.",2006-07-05,0,"-1","-9",3,"w",NA
80249,"Buberl, H./Marks, U. /Niederberger, R.",2007-05-24,0,"-1","-9",13,"n",NA
80250,"Buberl, H./Marks, U. /Niederberger, R.",2007-11-15,0,"-1","-9",6,"no",NA
80251,"Buberl, H./Marks, U. /Niederberger, R.",2007-11-27,0,"-1","-9",20,"nw",NA
80252,"Buberl, H./Marks, U. /Niederberger, R.",2007-11-27,0,"-1","-9",6,"n",NA
80253,"Buberl, H./Marks, U. /Niederberger, R.",2007-11-19,0,"-1","-9",3,"n",NA
80254,"Buberl, H./Marks, U. /Niederberger, R.",2007-09-18,0,"-1","-9",13,"no",NA
80255,"Buberl, H./Marks, U. /Niederberger, R.",2007-09-19,0,"-1","-9",14,"w",NA
80256,"Buberl, H./Marks, U. /Niederberger, R.",2008-06-25,0,"-1","-9",10,"n",NA
80257,"Buberl, H./Marks, U. /Niederberger, R.",2008-07-29,0,"-1","-9",24,"n",NA
80258,"Buberl, H./Marks, U. /Niederberger, R.",2008-07-29,0,"-1","-9",7,"n",NA
80259,"Buberl, H./Marks, U. /Niederberger, R.",2006-03-18,0,"-1","-9",0,"-2",NA
80260,"Buberl, H./Marks, U. /Niederberger, R.",2005-11-30,0,"-1","-9",38,"no",NA
80261,"Buberl, H./Marks, U. /Niederberger, R.",2006-09-25,0,"-1","-9",33,"w",NA
80262,"Buberl, H./Marks, U. /Niederberger, R.",2006-08-15,0,"-1","-9",29,"o",NA
80263,"Buberl, H./Marks, U. /Niederberger, R.",2006-10-05,0,"-1","-9",22,"n",NA
80264,"Buberl, H./Marks, U. /Niederberger, R.",2006-09-07,0,"-1","-9",1,"no",NA
80265,"Buberl, H./Marks, U. /Niederberger, R.",2006-10-09,0,"-1","-9",17,"nw",NA
80266,"Buberl, H./Marks, U. /Niederberger, R.",2006-10-10,0,"-1","-9",27,"n",NA
80267,"Buberl, H./Marks, U. /Niederberger, R.",2006-10-11,0,"-1","-9",10,"s",NA
80268,"Buberl, H./Marks, U. /Niederberger, R.",2006-10-12,0,"-1","-9",6,"no",NA
80269,"Buberl, H./Marks, U. /Niederberger, R.",2006-10-31,0,"-1","-9",1,"n",NA
80270,"Buberl, H./Marks, U. /Niederberger, R.",2006-10-12,0,"-1","-9",14,"sw",NA
80271,"Buberl, H./Marks, U. /Niederberger, R.",2006-08-16,0,"-1","-9",8,"w",NA
80272,"Buberl, H./Marks, U. /Niederberger, R.",2006-10-23,0,"-1","-9",17,"no",NA
80273,"Buberl, H./Marks, U. /Niederberger, R.",2006-10-26,0,"-1","-9",3,"s",NA
80274,"Buberl, H./Marks, U. /Niederberger, R.",2006-10-24,0,"-1","-9",10,"w",NA
80275,"Buberl, H./Marks, U. /Niederberger, R.",2006-10-19,0,"-1","-9",13,"nw",NA
80276,"Buberl, H./Marks, U. /Niederberger, R.",2006-11-03,0,"-1","-9",4,"o",NA
80277,"Buberl, H./Marks, U. /Niederberger, R.",2006-11-20,0,"-1","-9",4,"no",NA
80278,"Buberl, H./Marks, U. /Niederberger, R.",2006-09-20,0,"-1","-9",2,"s",NA
80279,"Buberl, H./Marks, U. /Niederberger, R.",2006-09-21,0,"-1","-9",10,"n",NA
80280,"Buberl, H./Marks, U. /Niederberger, R.",2006-11-22,0,"-1","-9",6,"o",NA
80281,"Buberl, H./Marks, U. /Niederberger, R.",2006-11-22,0,"-1","-9",9,"w",NA
80282,"Buberl, H./Marks, U. /Niederberger, R.",2006-09-20,0,"-1","-9",6,"so",NA
80283,"Buberl, H./Marks, U. /Niederberger, R.",2006-08-08,0,"-1","-9",7,"w",NA
80284,"Buberl, H./Marks, U. /Niederberger, R.",2006-09-13,0,"-1","-9",11,"sw",NA
80285,"Buberl, H./Marks, U. /Niederberger, R.",2006-09-12,0,"-1","-9",1,"o",NA
80286,"Buberl, H./Marks, U. /Niederberger, R.",2006-09-11,0,"-1","-9",10,"n",NA
80287,"Buberl, H./Marks, U. /Niederberger, R.",2006-08-23,0,"-1","-9",3,"so",NA
80288,"Buberl, H./Marks, U. /Niederberger, R.",2006-11-16,0,"-1","-9",17,"no",NA
80289,"Buberl, H./Marks, U. /Niederberger, R.",2006-09-26,0,"-1","-9",1,"n",NA
80290,"Buberl, H./Marks, U. /Niederberger, R.",2006-10-27,0,"-1","-9",23,"sw",NA
80291,"Buberl, H./Marks, U. /Niederberger, R.",2006-08-23,0,"-1","-9",27,"n",NA
80292,"Buberl, H./Marks, U. /Niederberger, R.",2006-10-04,0,"-1","-9",21,"nw",NA
80293,"Buberl, H./Marks, U. /Niederberger, R.",2006-08-22,0,"-1","-9",7,"so",NA
80294,"Buberl, H./Marks, U. /Niederberger, R.",2006-08-10,0,"-1","-9",6,"n",NA
80295,"Buberl, H./Marks, U. /Niederberger, R.",2006-08-09,0,"-1","-9",36,"o",NA
80296,"Buberl, H./Marks, U. /Niederberger, R.",2006-11-06,0,"-1","-9",28,"nw",NA
80297,"Buberl, H./Marks, U. /Niederberger, R.",2006-08-30,0,"-1","-9",1,"o",NA
80298,"Buberl, H./Marks, U. /Niederberger, R.",2006-08-29,0,"-1","-9",8,"s",NA
80299,"Buberl, H./Marks, U. /Niederberger, R.",2006-08-28,0,"-1","-9",7,"o",NA
80300,"Buberl, H./Marks, U. /Niederberger, R.",2006-08-30,0,"-1","-9",10,"s",NA
